,Store,Department,RMSE,Actual Average Weekly Sales,Accuracy,LM Used
1703,22,3,4970.02,20239.76,0.7544,lm-3
1704,22,4,2029.26,34555.8,0.9413,lm-2
1705,22,5,3139.52,17065.77,0.816,lm-1
1706,22,6,1237.03,3384.83,0.6345,lm-1
1707,22,7,4194.81,22989.01,0.8175,lm-1
1708,22,8,1897.37,37523.67,0.9494,lm-3
1709,22,9,3508.05,25114.09,0.8603,lm-1
1710,22,10,1554.98,18484.16,0.9159,lm-2
1711,22,11,12305.77,16800.54,0.2675,lm-2
1712,22,12,324.28,3624.18,0.9105,lm-3
1713,22,13,2030.27,39352.12,0.9484,lm-1
1714,22,14,2000.7,15092.19,0.8674,lm-2
1715,22,16,3991.6,20095.95,0.8014,lm-1
1716,22,17,1592.07,12888.26,0.8765,lm-1
1717,22,18,1406.7,5186.69,0.7288,lm-3
1718,22,19,8029.12,1319.13,-5.0867,lm-2
1719,22,20,576.34,6914.0,0.9166,lm-1
1720,22,21,748.52,4860.57,0.846,lm-1
1721,22,22,1562.5,11987.78,0.8697,lm-1
1722,22,23,4221.56,30299.46,0.8607,lm-1
1723,22,24,2070.13,8793.34,0.7646,lm-2
1724,22,25,1169.81,9622.27,0.8784,lm-1
1725,22,26,1661.08,8553.69,0.8058,lm-2
1726,22,27,360.63,1900.84,0.8103,lm-3
1727,22,28,161.7,679.08,0.7619,lm-1
1728,22,29,649.32,7304.83,0.9111,lm-3
1729,22,30,480.09,4915.66,0.9023,lm-1
1730,22,31,923.78,3525.88,0.738,lm-2
1731,22,32,840.81,5472.94,0.8464,lm-3
1732,22,33,1430.5,7581.79,0.8113,lm-2
1733,22,34,2947.77,22809.17,0.8708,lm-1
1734,22,35,933.74,4568.9,0.7956,lm-1
1735,22,36,898.36,2251.51,0.601,lm-1
1736,22,37,error,error,error,error
1737,22,38,7296.41,73894.16,0.9013,lm-3
1738,22,40,1921.25,56091.03,0.9657,lm-1
1739,22,41,279.28,1106.16,0.7475,lm-3
1740,22,42,509.96,7593.54,0.9328,lm-3
1741,22,44,554.77,5677.45,0.9023,lm-3
1742,22,45,8.08,19.95,0.5948,lm-2
1743,22,46,1786.98,21802.48,0.918,lm-1
1744,22,47,155.86,0.0,-inf,lm-3
1745,22,48,error,error,error,error
1746,22,49,27.19,6.83,-2.981,lm-1
1747,22,51,error,error,error,error
1748,22,52,808.31,1980.59,0.5919,lm-1
1749,22,54,30.22,32.63,0.0738,lm-1
1750,22,55,2039.82,6341.92,0.6784,lm-1
1751,22,56,912.67,2382.7,0.617,lm-1
1752,22,58,1745.96,3109.84,0.4386,lm-2
1753,22,59,119.89,232.75,0.4849,lm-1
1754,22,60,71.16,410.68,0.8267,lm-2
1755,22,67,1398.19,10236.67,0.8634,lm-1
1756,22,71,925.26,4702.36,0.8032,lm-2
1757,22,72,8152.57,53531.7,0.8477,lm-1
1758,22,74,2394.64,18368.33,0.8696,lm-3
1759,22,77,error,error,error,error
1760,22,78,error,error,error,error
1761,22,79,1607.62,15561.69,0.8967,lm-1
1762,22,80,190.46,1599.48,0.8809,lm-2
1763,22,81,768.69,11460.67,0.9329,lm-1
1764,22,82,4240.12,18714.46,0.7734,lm-1
1765,22,83,193.12,1438.62,0.8658,lm-1
1766,22,85,341.67,2712.92,0.8741,lm-1
1767,22,87,2149.34,16256.41,0.8678,lm-3
1768,22,90,1165.11,21784.23,0.9465,lm-3
1769,22,91,1228.61,20848.21,0.9411,lm-1
1770,22,92,4198.7,54582.97,0.9231,lm-3
1771,22,93,548.72,3504.38,0.8434,lm-3
1772,22,94,204.87,36.22,-4.656,lm-1
1773,22,95,4783.92,58892.89,0.9188,lm-3
1774,22,96,8.45,3.93,-1.1501,lm-3
1775,22,97,415.05,4705.91,0.9118,lm-1
1776,22,98,124.31,166.46,0.2532,lm-1
1777,22,99,error,error,error,error
1778,22,39,error,error,error,error
1779,22,50,error,error,error,error
1780,22,43,error,error,error,error
1781,22,65,error,error,error,error
1782,23,1,2907.97,30058.63,0.9033,lm-3
1783,23,2,6400.5,77421.75,0.9173,lm-1
1784,23,3,6398.08,27937.47,0.771,lm-3
1785,23,4,1886.09,31096.54,0.9393,lm-1
1786,23,5,6992.35,26259.64,0.7337,lm-1
1787,23,6,1917.77,5580.74,0.6564,lm-1
1788,23,7,4298.51,33380.35,0.8712,lm-3
1789,23,8,1547.58,38848.8,0.9602,lm-1
1790,23,9,4799.5,59955.34,0.9199,lm-2
1791,23,10,1216.59,31702.35,0.9616,lm-2
1792,23,11,10258.31,31759.27,0.677,lm-1
1793,23,12,768.01,5981.92,0.8716,lm-1
1794,23,13,3908.41,40920.47,0.9045,lm-1
1795,23,14,3407.04,34842.83,0.9022,lm-1
1796,23,16,5715.12,20897.12,0.7265,lm-1
1797,23,17,2063.45,26854.39,0.9232,lm-3
1798,23,18,7786.54,7494.58,-0.039,lm-1
1799,23,19,224.23,938.31,0.761,lm-1
1800,23,20,2145.6,13470.07,0.8407,lm-1
1801,23,21,783.52,8599.62,0.9089,lm-1
1802,23,22,2867.96,26315.2,0.891,lm-1
1803,23,23,5618.67,50813.37,0.8894,lm-1
1804,23,24,2256.15,11704.69,0.8072,lm-2
1805,23,25,1566.88,15515.79,0.899,lm-2
1806,23,26,2744.36,12880.54,0.7869,lm-1
1807,23,27,555.81,3313.09,0.8322,lm-3
1808,23,28,205.12,866.23,0.7632,lm-1
1809,23,29,1475.3,11662.27,0.8735,lm-1
1810,23,30,1029.49,7829.8,0.8685,lm-1
1811,23,31,983.7,5155.35,0.8092,lm-2
1812,23,32,1126.53,10330.79,0.891,lm-1
1813,23,33,2374.08,12034.25,0.8027,lm-1
1814,23,34,2875.56,28543.2,0.8993,lm-2
1815,23,35,1361.07,4991.71,0.7273,lm-1
1816,23,36,2232.04,3090.07,0.2777,lm-1
1817,23,37,error,error,error,error
1818,23,38,4515.13,46054.2,0.902,lm-1
1819,23,40,5275.91,65221.97,0.9191,lm-1
1820,23,41,811.98,1875.55,0.5671,lm-1
1821,23,42,764.7,12884.09,0.9406,lm-2
1822,23,44,1095.92,7299.02,0.8499,lm-2
1823,23,45,21.56,23.04,0.0642,lm-1
1824,23,46,4215.61,37442.34,0.8874,lm-1
1825,23,47,251.85,138.75,-0.8152,lm-1
1826,23,48,error,error,error,error
1827,23,49,2213.25,26577.53,0.9167,lm-3
1828,23,51,error,error,error,error
1829,23,52,476.71,2439.53,0.8046,lm-1
1830,23,54,47.04,49.19,0.0437,lm-1
1831,23,55,1333.72,9035.41,0.8524,lm-1
1832,23,56,1695.77,4919.47,0.6553,lm-1
1833,23,58,1438.63,4461.58,0.6776,lm-1
1834,23,59,99.26,437.85,0.7733,lm-1
1835,23,60,43.75,123.12,0.6446,lm-1
1836,23,67,754.37,13174.93,0.9427,lm-1
1837,23,71,2669.6,13104.34,0.7963,lm-1
1838,23,72,13657.87,64952.65,0.7897,lm-1
1839,23,74,4301.62,43771.42,0.9017,lm-2
1840,23,77,error,error,error,error
1841,23,78,error,error,error,error
1842,23,79,2956.1,28907.55,0.8977,lm-1
1843,23,80,232.01,1595.78,0.8546,lm-1
1844,23,81,671.38,8947.56,0.925,lm-3
1845,23,82,3104.21,24826.13,0.875,lm-1
1846,23,83,278.36,794.48,0.6496,lm-1
1847,23,85,678.09,4598.16,0.8525,lm-2
1848,23,87,4562.25,37797.73,0.8793,lm-1
1849,23,90,1729.35,23455.29,0.9263,lm-1
1850,23,91,2264.65,22094.05,0.8975,lm-1
1851,23,92,3812.67,73124.86,0.9479,lm-1
1852,23,93,728.55,2958.52,0.7537,lm-1
1853,23,94,366.97,298.79,-0.2282,lm-3
1854,23,95,4189.99,59537.4,0.9296,lm-2
1855,23,96,2967.63,17130.18,0.8268,lm-1
1856,23,97,575.84,7638.13,0.9246,lm-1
1857,23,98,74.32,83.59,0.1109,lm-3
1858,23,99,error,error,error,error
1859,23,39,error,error,error,error
1860,23,50,1186.0,7592.84,0.8438,lm-1
1861,23,43,error,error,error,error
1862,23,65,error,error,error,error
1863,24,1,1596.6,16350.1,0.9023,lm-3
1864,24,2,3139.72,42976.26,0.9269,lm-1
1865,24,3,4198.5,16768.55,0.7496,lm-1
1866,24,4,1662.79,31674.45,0.9475,lm-1
1867,24,5,3761.85,21627.28,0.8261,lm-1
1868,24,6,1156.35,4038.37,0.7137,lm-1
1869,24,7,5134.38,25747.73,0.8006,lm-1
1870,24,8,2801.22,52160.12,0.9463,lm-1
1871,24,9,3785.79,30485.51,0.8758,lm-1
1872,24,10,2280.62,28043.36,0.9187,lm-1
1873,24,11,9440.13,19197.94,0.5083,lm-2
1874,24,12,440.57,5122.5,0.914,lm-2
1875,24,13,2007.13,31112.15,0.9355,lm-1
1876,24,14,2149.05,16440.82,0.8693,lm-1
1877,24,16,3409.02,18712.34,0.8178,lm-1
1878,24,17,1400.83,13044.62,0.8926,lm-1
1879,24,18,1683.42,3973.99,0.5764,lm-1
1880,24,19,34.98,66.31,0.4724,lm-1
1881,24,20,826.02,6088.07,0.8643,lm-1
1882,24,21,728.41,6317.94,0.8847,lm-1
1883,24,22,2063.21,12392.33,0.8335,lm-2
1884,24,23,4831.71,29324.34,0.8352,lm-1
1885,24,24,933.44,6139.17,0.848,lm-2
1886,24,25,1467.9,11926.24,0.8769,lm-1
1887,24,26,742.45,7504.78,0.9011,lm-3
1888,24,27,275.67,1721.86,0.8399,lm-1
1889,24,28,114.19,536.99,0.7873,lm-1
1890,24,29,811.27,5487.29,0.8522,lm-1
1891,24,30,580.44,3959.63,0.8534,lm-1
1892,24,31,726.2,2705.81,0.7316,lm-1
1893,24,32,1002.97,6021.39,0.8334,lm-1
1894,24,33,1050.67,6109.92,0.828,lm-3
1895,24,34,2289.93,17567.15,0.8696,lm-1
1896,24,35,701.52,3169.53,0.7787,lm-1
1897,24,36,1223.58,2102.72,0.4181,lm-1
1898,24,37,349.92,3140.4,0.8886,lm-1
1899,24,38,7376.06,57133.66,0.8709,lm-1
1900,24,40,2340.41,48031.82,0.9513,lm-3
1901,24,41,601.68,1651.9,0.6358,lm-3
1902,24,42,636.26,6316.87,0.8993,lm-1
1903,24,44,537.75,4765.52,0.8872,lm-1
1904,24,45,5.32,11.97,0.5558,lm-3
1905,24,46,1592.18,16363.16,0.9027,lm-1
1906,24,47,error,error,error,error
1907,24,48,error,error,error,error
1908,24,49,1094.5,4553.56,0.7596,lm-1
1909,24,51,error,error,error,error
1910,24,52,304.55,1210.8,0.7485,lm-1
1911,24,54,22.74,19.59,-0.1609,lm-3
1912,24,55,2215.64,9582.13,0.7688,lm-1
1913,24,56,779.78,2143.95,0.6363,lm-1
1914,24,58,1330.58,2573.16,0.4829,lm-1
1915,24,59,81.77,201.94,0.5951,lm-2
1916,24,60,43.82,118.42,0.63,lm-3
1917,24,67,1061.06,10265.79,0.8966,lm-3
1918,24,71,1000.09,4619.04,0.7835,lm-1
1919,24,72,7771.37,48638.08,0.8402,lm-3
1920,24,74,1958.58,15638.92,0.8748,lm-1
1921,24,77,76.52,125.0,0.3878,lm-1
1922,24,78,error,error,error,error
1923,24,79,1981.42,22054.67,0.9102,lm-2
1924,24,80,2586.97,29809.11,0.9132,lm-1
1925,24,81,1513.93,25936.62,0.9416,lm-1
1926,24,82,3280.41,19941.01,0.8355,lm-1
1927,24,83,523.81,4302.42,0.8783,lm-2
1928,24,85,338.77,1758.07,0.8073,lm-1
1929,24,87,2306.68,29341.23,0.9214,lm-2
1930,24,90,4244.5,74870.88,0.9433,lm-1
1931,24,91,2691.87,51846.96,0.9481,lm-2
1932,24,92,6803.42,128877.8,0.9472,lm-1
1933,24,93,2959.59,43586.25,0.9321,lm-1
1934,24,94,3692.74,55254.31,0.9332,lm-1
1935,24,95,6958.81,102105.37,0.9318,lm-1
1936,24,96,2618.51,16197.28,0.8383,lm-1
1937,24,97,1198.33,20547.31,0.9417,lm-1
1938,24,98,862.46,10386.03,0.917,lm-3
1939,24,99,511.16,62.16,-7.2233,lm-1
1940,24,39,error,error,error,error
1941,24,50,366.45,994.74,0.6316,lm-3
1942,24,43,error,error,error,error
1943,24,65,error,error,error,error
1944,25,1,1702.17,17473.98,0.9026,lm-3
1945,25,2,1586.85,38466.55,0.9587,lm-1
1946,25,3,3604.68,15222.01,0.7632,lm-3
1947,25,4,1116.42,21143.83,0.9472,lm-1
1948,25,5,2082.87,9726.8,0.7859,lm-1
1949,25,6,803.92,2507.67,0.6794,lm-1
1950,25,7,2732.62,14771.19,0.815,lm-1
1951,25,8,1496.71,30897.31,0.9516,lm-2
1952,25,9,1152.76,16344.2,0.9295,lm-1
1953,25,10,2555.23,21426.32,0.8807,lm-1
1954,25,11,2763.08,11322.36,0.756,lm-1
1955,25,12,423.87,3473.62,0.878,lm-1
1956,25,13,1514.76,26182.77,0.9421,lm-1
1957,25,14,1276.14,9339.46,0.8634,lm-2
1958,25,16,2685.96,14998.0,0.8209,lm-1
1959,25,17,1520.18,10282.38,0.8522,lm-1
1960,25,18,1659.95,3885.28,0.5728,lm-1
1961,25,19,error,error,error,error
1962,25,20,597.54,3916.0,0.8474,lm-1
1963,25,21,356.93,4867.98,0.9267,lm-3
1964,25,22,757.1,5914.69,0.872,lm-1
1965,25,23,2241.5,16854.87,0.867,lm-1
1966,25,24,702.39,3029.22,0.7681,lm-2
1967,25,25,516.28,6962.46,0.9258,lm-1
1968,25,26,508.2,3738.02,0.864,lm-1
1969,25,27,262.81,992.92,0.7353,lm-1
1970,25,28,131.97,504.42,0.7384,lm-1
1971,25,29,734.5,3695.05,0.8012,lm-1
1972,25,30,367.05,2358.35,0.8444,lm-3
1973,25,31,307.36,1683.34,0.8174,lm-2
1974,25,32,511.53,3459.98,0.8522,lm-1
1975,25,33,565.49,2679.35,0.7889,lm-3
1976,25,34,1470.51,11336.6,0.8703,lm-2
1977,25,35,414.76,1977.67,0.7903,lm-1
1978,25,36,384.36,957.62,0.5986,lm-1
1979,25,37,329.96,2982.92,0.8894,lm-1
1980,25,38,4687.03,41391.38,0.8868,lm-3
1981,25,40,1257.75,43922.5,0.9714,lm-3
1982,25,41,941.52,3256.51,0.7109,lm-1
1983,25,42,463.58,5860.56,0.9209,lm-1
1984,25,44,420.22,3678.84,0.8858,lm-1
1985,25,45,error,error,error,error
1986,25,46,1187.71,19148.94,0.938,lm-3
1987,25,47,134.3,148.0,0.0925,lm-3
1988,25,48,38.64,-49.19,1.7856,lm-3
1989,25,49,2193.73,12001.03,0.8172,lm-1
1990,25,51,error,error,error,error
1991,25,52,442.24,1438.35,0.6925,lm-3
1992,25,54,22.17,19.36,-0.1448,lm-1
1993,25,55,830.07,4064.65,0.7958,lm-1
1994,25,56,926.93,2438.95,0.6199,lm-1
1995,25,58,355.01,644.64,0.4493,lm-3
1996,25,59,66.41,211.1,0.6854,lm-3
1997,25,60,58.48,212.68,0.725,lm-1
1998,25,67,588.01,7421.04,0.9208,lm-1
1999,25,71,732.17,3371.41,0.7828,lm-1
2000,25,72,6006.13,31486.99,0.8093,lm-1
2001,25,74,997.05,12106.6,0.9176,lm-1
2002,25,77,error,error,error,error
2003,25,78,6.0,3.0,-1.0,lm-2
2004,25,79,735.93,8555.04,0.914,lm-2
2005,25,80,98.64,525.31,0.8122,lm-3
2006,25,81,540.69,9087.89,0.9405,lm-1
2007,25,82,675.09,11192.65,0.9397,lm-1
2008,25,83,79.62,196.12,0.594,lm-1
2009,25,85,785.56,3256.53,0.7588,lm-2
2010,25,87,840.82,7088.87,0.8814,lm-1
2011,25,90,559.48,12384.91,0.9548,lm-1
2012,25,91,591.85,8494.12,0.9303,lm-2
2013,25,92,1406.65,42469.19,0.9669,lm-1
2014,25,93,153.15,1008.71,0.8482,lm-3
2015,25,94,1072.24,5124.24,0.7908,lm-2
2016,25,95,2149.55,47947.5,0.9552,lm-1
2017,25,96,error,error,error,error
2018,25,97,245.6,2933.97,0.9163,lm-3
2019,25,98,411.0,1448.16,0.7162,lm-2
2020,25,99,error,error,error,error
2021,25,39,error,error,error,error
2022,25,50,356.79,2331.21,0.8469,lm-1
2023,25,43,error,error,error,error
2024,25,65,error,error,error,error
2025,26,1,738.34,17578.13,0.958,lm-1
2026,26,2,1582.69,28791.31,0.945,lm-1
2027,26,3,1336.11,8833.36,0.8487,lm-3
2028,26,4,1450.75,26941.86,0.9462,lm-1
2029,26,5,2765.11,13242.82,0.7912,lm-1
2030,26,6,1456.9,4520.08,0.6777,lm-1
2031,26,7,2034.1,14015.39,0.8549,lm-1
2032,26,8,1594.49,29506.54,0.946,lm-1
2033,26,9,1648.85,21591.74,0.9236,lm-1
2034,26,10,831.45,11029.42,0.9246,lm-1
2035,26,11,7325.35,15036.08,0.5128,lm-1
2036,26,12,656.15,5468.67,0.88,lm-2
2037,26,13,1703.97,22795.4,0.9252,lm-1
2038,26,14,1004.04,10453.68,0.904,lm-2
2039,26,16,3524.64,12082.66,0.7083,lm-1
2040,26,17,834.02,7761.8,0.8925,lm-1
2041,26,18,428.08,2531.65,0.8309,lm-3
2042,26,19,268.15,1248.57,0.7852,lm-1
2043,26,20,477.16,3880.51,0.877,lm-1
2044,26,21,1030.5,6014.96,0.8287,lm-1
2045,26,22,1067.94,6790.08,0.8427,lm-1
2046,26,23,1615.64,14378.73,0.8876,lm-1
2047,26,24,530.46,2871.76,0.8153,lm-1
2048,26,25,774.21,6954.08,0.8887,lm-1
2049,26,26,569.49,3577.38,0.8408,lm-3
2050,26,27,209.86,979.12,0.7857,lm-3
2051,26,28,113.05,331.94,0.6594,lm-1
2052,26,29,594.77,3452.47,0.8277,lm-3
2053,26,30,320.36,2439.68,0.8687,lm-3
2054,26,31,329.72,1271.18,0.7406,lm-1
2055,26,32,553.56,3984.35,0.8611,lm-1
2056,26,33,668.17,3560.81,0.8124,lm-1
2057,26,34,1251.45,8091.34,0.8453,lm-1
2058,26,35,405.31,1774.41,0.7716,lm-1
2059,26,36,598.26,649.15,0.0784,lm-1
2060,26,37,error,error,error,error
2061,26,38,9783.43,100870.85,0.903,lm-3
2062,26,40,2100.09,39658.33,0.947,lm-1
2063,26,41,574.04,1237.25,0.536,lm-1
2064,26,42,457.3,2920.23,0.8434,lm-1
2065,26,44,340.81,3822.76,0.9108,lm-1
2066,26,45,20.34,53.91,0.6227,lm-1
2067,26,46,603.24,9982.69,0.9396,lm-1
2068,26,47,16.95,56.96,0.7024,lm-3
2069,26,48,3689.38,490.59,-6.5203,lm-1
2070,26,49,933.99,3377.65,0.7235,lm-1
2071,26,51,error,error,error,error
2072,26,52,326.01,1387.62,0.7651,lm-1
2073,26,54,19.69,16.78,-0.1731,lm-3
2074,26,55,1217.89,5361.86,0.7729,lm-1
2075,26,56,703.97,2455.74,0.7133,lm-1
2076,26,58,error,error,error,error
2077,26,59,72.36,130.25,0.4445,lm-2
2078,26,60,51.99,143.53,0.6377,lm-1
2079,26,67,346.15,5689.3,0.9392,lm-3
2080,26,71,622.92,2343.05,0.7341,lm-1
2081,26,72,6335.68,38335.95,0.8347,lm-1
2082,26,74,1529.33,9874.69,0.8451,lm-1
2083,26,77,error,error,error,error
2084,26,78,error,error,error,error
2085,26,79,1172.99,12135.93,0.9033,lm-2
2086,26,80,1502.89,20812.14,0.9278,lm-1
2087,26,81,1397.64,20974.86,0.9334,lm-1
2088,26,82,2366.11,15112.91,0.8434,lm-2
2089,26,83,213.4,2540.53,0.916,lm-3
2090,26,85,355.49,1759.13,0.7979,lm-1
2091,26,87,4359.35,27072.46,0.839,lm-1
2092,26,90,4279.47,59870.71,0.9285,lm-3
2093,26,91,2716.91,39984.95,0.9321,lm-2
2094,26,92,6999.85,93209.69,0.9249,lm-2
2095,26,93,2356.38,28365.1,0.9169,lm-2
2096,26,94,3426.81,45419.17,0.9246,lm-1
2097,26,95,4639.68,78177.33,0.9407,lm-1
2098,26,96,2484.26,23668.37,0.895,lm-1
2099,26,97,955.41,16614.1,0.9425,lm-1
2100,26,98,559.83,7699.97,0.9273,lm-3
2101,26,99,165.62,49.18,-2.3673,lm-3
2102,26,39,error,error,error,error
2103,26,50,error,error,error,error
2104,26,43,error,error,error,error
2105,26,65,error,error,error,error
2106,27,1,2754.86,26317.07,0.8953,lm-3
2107,27,2,4337.32,81517.04,0.9468,lm-1
2108,27,3,6697.08,32913.01,0.7965,lm-3
2109,27,4,2460.0,42944.47,0.9427,lm-1
2110,27,5,3332.27,20042.93,0.8337,lm-3
2111,27,6,1365.78,5016.68,0.7278,lm-3
2112,27,7,4954.47,35836.11,0.8617,lm-1
2113,27,8,2531.04,41603.55,0.9392,lm-3
2114,27,9,4201.86,34042.11,0.8766,lm-1
2115,27,10,2958.86,35997.69,0.9178,lm-1
2116,27,11,8409.75,20752.4,0.5948,lm-3
2117,27,12,397.29,3746.4,0.894,lm-2
2118,27,13,3095.97,53498.56,0.9421,lm-3
2119,27,14,3025.16,25978.84,0.8836,lm-1
2120,27,16,5818.45,23841.24,0.756,lm-1
2121,27,17,1277.91,16920.22,0.9245,lm-1
2122,27,18,1505.52,7320.85,0.7944,lm-1
2123,27,19,343.5,1613.06,0.787,lm-1
2124,27,20,1635.01,11848.91,0.862,lm-2
2125,27,21,742.44,6455.35,0.885,lm-3
2126,27,22,2308.87,18460.44,0.8749,lm-1
2127,27,23,3392.24,38100.2,0.911,lm-1
2128,27,24,1526.98,10144.57,0.8495,lm-2
2129,27,25,1701.57,12406.96,0.8629,lm-1
2130,27,26,1401.17,12245.99,0.8856,lm-2
2131,27,27,283.93,2028.78,0.86,lm-3
2132,27,28,163.51,719.17,0.7726,lm-1
2133,27,29,989.59,8161.43,0.8787,lm-2
2134,27,30,663.02,5397.47,0.8772,lm-1
2135,27,31,1095.04,4345.24,0.748,lm-1
2136,27,32,574.23,7903.58,0.9273,lm-1
2137,27,33,1656.18,9768.78,0.8305,lm-3
2138,27,34,2174.19,17099.88,0.8729,lm-2
2139,27,35,965.53,3810.91,0.7466,lm-1
2140,27,36,1822.83,2276.28,0.1992,lm-1
2141,27,37,336.05,2449.18,0.8628,lm-1
2142,27,38,5628.16,38292.62,0.853,lm-1
2143,27,40,3287.04,70933.32,0.9537,lm-2
2144,27,41,472.62,1930.25,0.7552,lm-2
2145,27,42,867.6,10072.72,0.9139,lm-2
2146,27,44,916.33,4629.76,0.8021,lm-3
2147,27,45,error,error,error,error
2148,27,46,3211.13,40790.11,0.9213,lm-1
2149,27,47,32.89,-19.75,2.6651,lm-1
2150,27,48,error,error,error,error
2151,27,49,1895.09,10906.9,0.8262,lm-1
2152,27,51,error,error,error,error
2153,27,52,985.23,2429.03,0.5944,lm-1
2154,27,54,26.6,27.73,0.0405,lm-1
2155,27,55,2044.02,8535.42,0.7605,lm-1
2156,27,56,1539.7,3106.16,0.5043,lm-1
2157,27,58,1120.58,1529.72,0.2675,lm-1
2158,27,59,68.28,311.21,0.7806,lm-1
2159,27,60,39.65,98.05,0.5956,lm-2
2160,27,67,1274.93,9807.77,0.87,lm-1
2161,27,71,2146.19,10400.18,0.7936,lm-1
2162,27,72,9485.4,52864.21,0.8206,lm-1
2163,27,74,3248.58,26883.58,0.8792,lm-1
2164,27,77,error,error,error,error
2165,27,78,error,error,error,error
2166,27,79,2619.29,36285.67,0.9278,lm-2
2167,27,80,1078.56,25360.0,0.9575,lm-2
2168,27,81,1958.92,28151.38,0.9304,lm-3
2169,27,82,4138.03,27436.87,0.8492,lm-1
2170,27,83,752.44,7999.99,0.9059,lm-1
2171,27,85,773.89,4035.49,0.8082,lm-1
2172,27,87,1290.18,18684.81,0.931,lm-1
2173,27,90,3909.3,90011.71,0.9566,lm-3
2174,27,91,3006.05,60687.08,0.9505,lm-1
2175,27,92,7762.05,140957.09,0.9449,lm-1
2176,27,93,4952.83,55795.06,0.9112,lm-1
2177,27,94,5332.27,66871.52,0.9203,lm-3
2178,27,95,7997.67,117764.78,0.9321,lm-3
2179,27,96,2598.69,24253.65,0.8929,lm-2
2180,27,97,1540.88,20160.24,0.9236,lm-1
2181,27,98,972.48,10821.84,0.9101,lm-1
2182,27,99,528.85,72.71,-6.2732,lm-1
2183,27,39,error,error,error,error
2184,27,50,570.81,2710.26,0.7894,lm-1
2185,27,43,error,error,error,error
2186,27,65,error,error,error,error
2187,28,1,2525.3,15722.28,0.8394,lm-3
2188,28,2,3654.8,53977.06,0.9323,lm-1
2189,28,3,2608.89,17242.94,0.8487,lm-1
2190,28,4,1627.1,26615.1,0.9389,lm-1
2191,28,5,3899.86,19274.45,0.7977,lm-3
2192,28,6,1040.05,2991.61,0.6523,lm-3
2193,28,7,3596.98,21855.96,0.8354,lm-2
2194,28,8,1366.94,31790.14,0.957,lm-2
2195,28,9,2742.23,17211.43,0.8407,lm-1
2196,28,10,1689.34,21453.97,0.9213,lm-1
2197,28,11,1580.85,12466.6,0.8732,lm-1
2198,28,12,347.8,3156.16,0.8898,lm-3
2199,28,13,1880.78,36603.9,0.9486,lm-1
2200,28,14,759.8,13169.13,0.9423,lm-3
2201,28,16,1376.92,6273.93,0.7805,lm-1
2202,28,17,966.08,8230.81,0.8826,lm-3
2203,28,18,1446.5,5125.08,0.7178,lm-3
2204,28,19,340.09,1204.66,0.7177,lm-3
2205,28,20,566.4,4967.47,0.886,lm-1
2206,28,21,348.79,4220.19,0.9174,lm-1
2207,28,22,1031.12,8320.98,0.8761,lm-3
2208,28,23,2562.76,28073.38,0.9087,lm-1
2209,28,24,1981.28,8488.07,0.7666,lm-1
2210,28,25,1351.69,14268.74,0.9053,lm-2
2211,28,26,1754.33,7909.1,0.7782,lm-1
2212,28,27,217.56,1337.99,0.8374,lm-3
2213,28,28,64.86,446.98,0.8549,lm-1
2214,28,29,707.24,4659.08,0.8482,lm-1
2215,28,30,463.78,3362.22,0.8621,lm-1
2216,28,31,958.59,3071.98,0.688,lm-1
2217,28,32,1268.24,6308.4,0.799,lm-1
2218,28,33,2691.71,8791.22,0.6938,lm-3
2219,28,34,1627.88,15876.41,0.8975,lm-3
2220,28,35,466.85,2227.71,0.7904,lm-3
2221,28,36,783.21,1071.13,0.2688,lm-1
2222,28,37,333.25,1605.02,0.7924,lm-3
2223,28,38,4647.05,48731.6,0.9046,lm-1
2224,28,40,2124.94,42696.39,0.9502,lm-1
2225,28,41,379.24,1234.35,0.6928,lm-3
2226,28,42,594.22,6493.22,0.9085,lm-2
2227,28,44,358.2,4388.07,0.9184,lm-1
2228,28,45,27.2,39.9,0.3182,lm-3
2229,28,46,1577.23,19065.86,0.9173,lm-1
2230,28,47,error,error,error,error
2231,28,48,error,error,error,error
2232,28,49,1193.44,12438.23,0.9041,lm-1
2233,28,51,error,error,error,error
2234,28,52,294.92,2087.9,0.8587,lm-1
2235,28,54,27.23,31.77,0.1431,lm-1
2236,28,55,1455.13,6135.67,0.7628,lm-3
2237,28,56,202.02,227.17,0.1107,lm-1
2238,28,58,7260.3,9032.67,0.1962,lm-1
2239,28,59,130.07,139.29,0.0662,lm-2
2240,28,60,112.23,508.74,0.7794,lm-3
2241,28,67,426.37,4935.68,0.9136,lm-2
2242,28,71,1082.84,5682.34,0.8094,lm-3
2243,28,72,7795.38,40728.63,0.8086,lm-1
2244,28,74,1257.24,11012.07,0.8858,lm-1
2245,28,77,error,error,error,error
2246,28,78,error,error,error,error
2247,28,79,3438.2,41271.7,0.9167,lm-1
2248,28,80,2050.04,17032.4,0.8796,lm-1
2249,28,81,1892.88,21603.91,0.9124,lm-3
2250,28,82,1860.45,16966.79,0.8903,lm-1
2251,28,83,1578.13,6776.67,0.7671,lm-2
2252,28,85,259.05,1288.37,0.7989,lm-3
2253,28,87,2262.36,15004.19,0.8492,lm-3
2254,28,90,7440.45,65178.93,0.8858,lm-2
2255,28,91,8271.53,55544.5,0.8511,lm-2
2256,28,92,16548.56,97905.68,0.831,lm-2
