,Store,Department,Periods Available,Additive Model RSME,Additive Model Accuracy,Multiplicative Model RMSE,Mulitplicative Model Accuracy,Additive vs. Multiplicative
3234,40,98,143,2192.99,0.7072,1950.84,0.7395,Multiplicative
3235,40,99,36,error,error,error,error,error
3236,40,39,0,error,error,error,error,error
3237,40,50,0,error,error,error,error,error
3238,40,43,0,error,error,error,error,error
3239,40,65,0,error,error,error,error,error
3240,41,1,143,9725.15,0.597,9318.03,0.6138,Multiplicative
3241,41,2,143,4843.98,0.9064,3155.1,0.939,Multiplicative
3242,41,3,143,7030.02,0.6671,5638.19,0.733,Multiplicative
3243,41,4,143,3059.18,0.9099,2303.43,0.9322,Multiplicative
3244,41,5,143,4372.8,0.7917,4729.58,0.7747,Additive
3245,41,6,143,1449.15,0.6849,1255.61,0.727,Multiplicative
3246,41,7,143,5009.09,0.8526,5352.09,0.8425,Additive
3247,41,8,143,2671.11,0.9241,1915.96,0.9455,Multiplicative
3248,41,9,143,error,error,error,error,error
3249,41,10,143,2083.07,0.8805,2021.23,0.884,Multiplicative
3250,41,11,143,2650.08,0.8257,2561.22,0.8315,Multiplicative
3251,41,12,143,515.95,0.8942,490.66,0.8994,Multiplicative
3252,41,13,143,1764.87,0.9496,1914.39,0.9454,Additive
3253,41,14,143,1761.26,0.8991,2257.5,0.8706,Additive
3254,41,16,143,8530.9,0.6771,13735.46,0.4801,Additive
3255,41,17,143,1348.93,0.8912,1356.22,0.8906,Additive
3256,41,18,109,error,error,error,error,error
3257,41,19,81,error,error,error,error,error
3258,41,20,143,1088.98,0.8142,1112.67,0.8102,Additive
3259,41,21,143,551.1,0.8873,740.99,0.8485,Additive
3260,41,22,143,1520.22,0.8543,1428.25,0.8631,Multiplicative
3261,41,23,143,1887.73,0.9097,2056.67,0.9017,Additive
3262,41,24,143,1065.54,0.7963,1096.82,0.7903,Additive
3263,41,25,143,1240.06,0.8568,1160.88,0.866,Multiplicative
3264,41,26,143,1178.21,0.8201,1209.88,0.8152,Additive
3265,41,27,143,598.35,0.5831,612.97,0.5729,Additive
3266,41,28,143,107.71,0.7614,133.31,0.7047,Additive
3267,41,29,143,458.01,0.8984,519.71,0.8847,Additive
3268,41,30,143,499.83,0.85,703.57,0.7889,Additive
3269,41,31,143,691.4,0.7078,876.26,0.6297,Additive
3270,41,32,143,891.41,0.8479,917.51,0.8434,Additive
3271,41,33,143,1036.05,0.8147,1122.4,0.7993,Additive
3272,41,34,143,2685.65,0.8149,3060.71,0.7891,Additive
3273,41,35,143,811.29,0.6678,821.3,0.6637,Additive
3274,41,36,143,1369.08,0.0834,1210.91,0.1893,Multiplicative
3275,41,37,2,error,error,error,error,error
3276,41,38,143,9990.6,0.8099,8140.15,0.8451,Multiplicative
3277,41,40,143,2921.65,0.951,2937.8,0.9507,Additive
3278,41,41,143,603.41,0.7514,1523.6,0.3722,Additive
3279,41,42,143,error,error,error,error,error
3280,41,44,143,696.05,0.8518,802.74,0.8291,Additive
3281,41,45,85,error,error,error,error,error
3282,41,46,143,2150.82,0.931,1470.22,0.9528,Multiplicative
3283,41,47,23,error,error,error,error,error
3284,41,48,86,error,error,error,error,error
3285,41,49,143,1976.48,0.7272,2696.83,0.6277,Additive
3286,41,51,76,error,error,error,error,error
3287,41,52,143,483.24,0.7824,1675.75,0.2453,Additive
3288,41,54,135,error,error,error,error,error
3289,41,55,143,error,error,error,error,error
3290,41,56,143,6078.3,0.4725,7224.79,0.373,Additive
3291,41,58,143,3332.69,0.5199,3583.12,0.4838,Additive
3292,41,59,143,339.83,0.0973,367.79,0.0231,Additive
3293,41,60,143,145.46,0.7075,190.65,0.6167,Additive
3294,41,67,143,error,error,error,error,error
3295,41,71,143,967.18,0.8278,1010.68,0.82,Additive
3296,41,72,143,5010.95,0.8992,5956.94,0.8801,Additive
3297,41,74,143,1923.31,0.9027,1615.86,0.9183,Multiplicative
3298,41,77,6,error,error,error,error,error
3299,41,78,4,error,error,error,error,error
3300,41,79,143,error,error,error,error,error
3301,41,80,143,1259.92,0.9345,1067.23,0.9445,Multiplicative
3302,41,81,143,758.97,0.9644,730.31,0.9657,Multiplicative
3303,41,82,143,2058.07,0.8975,3057.43,0.8477,Additive
3304,41,83,143,415.75,0.8876,359.35,0.9029,Multiplicative
3305,41,85,143,418.35,0.8133,1044.74,0.5338,Additive
3306,41,87,143,error,error,error,error,error
3307,41,90,143,3234.25,0.957,3343.44,0.9556,Additive
3308,41,91,143,2304.23,0.9582,2393.26,0.9566,Additive
3309,41,92,143,5878.06,0.9526,6273.88,0.9495,Additive
3310,41,93,143,2622.0,0.9336,3374.95,0.9145,Additive
3311,41,94,143,3767.32,0.9287,3683.51,0.9303,Multiplicative
3312,41,95,143,5992.64,0.9395,14453.86,0.8541,Additive
3313,41,96,143,420.2,0.8825,457.17,0.8721,Additive
3314,41,97,143,1366.16,0.9369,1193.98,0.9448,Multiplicative
3315,41,98,143,778.31,0.9211,1119.82,0.8864,Additive
3316,41,99,43,error,error,error,error,error
3317,41,39,0,error,error,error,error,error
3318,41,50,0,error,error,error,error,error
3319,41,43,0,error,error,error,error,error
3320,41,65,0,error,error,error,error,error
3321,42,1,143,2454.5,0.7546,2392.98,0.7608,Multiplicative
3322,42,2,143,1859.58,0.8866,1256.41,0.9234,Multiplicative
3323,42,3,143,605.05,0.2974,545.38,0.3667,Multiplicative
3324,42,4,143,1490.37,0.9019,899.47,0.9408,Multiplicative
3325,42,5,143,337.78,0.4594,286.98,0.5407,Multiplicative
3326,42,6,3,error,error,error,error,error
3327,42,7,143,522.34,0.3006,910.13,-0.2186,Additive
3328,42,8,143,error,error,error,error,error
3329,42,9,143,94.52,0.5318,87.74,0.5654,Multiplicative
3330,42,10,143,66.29,0.8517,74.95,0.8323,Additive
3331,42,11,143,224.13,0.7484,198.69,0.777,Multiplicative
3332,42,12,143,41.05,0.6129,100.45,0.0529,Additive
3333,42,13,143,error,error,error,error,error
3334,42,14,143,263.92,0.8043,274.57,0.7964,Additive
3335,42,16,143,176.89,0.8407,140.42,0.8736,Multiplicative
3336,42,17,143,165.22,0.7041,135.18,0.7579,Multiplicative
3337,42,18,105,error,error,error,error,error
3338,42,19,0,error,error,error,error,error
3339,42,20,59,error,error,error,error,error
3340,42,21,143,221.75,0.8034,239.44,0.7877,Additive
3341,42,22,20,error,error,error,error,error
3342,42,23,85,error,error,error,error,error
3343,42,24,4,error,error,error,error,error
3344,42,25,143,43.39,0.5679,152.46,-0.5183,Additive
3345,42,26,7,error,error,error,error,error
3346,42,27,82,error,error,error,error,error
3347,42,28,143,25.6,0.467,21.87,0.5446,Multiplicative
3348,42,29,0,error,error,error,error,error
3349,42,30,0,error,error,error,error,error
3350,42,31,128,error,error,error,error,error
3351,42,32,141,194.84,-2.5252,117.01,-1.1171,Multiplicative
3352,42,33,4,error,error,error,error,error
3353,42,34,1,error,error,error,error,error
3354,42,35,0,error,error,error,error,error
3355,42,36,0,error,error,error,error,error
3356,42,37,0,error,error,error,error,error
3357,42,38,143,error,error,error,error,error
3358,42,40,143,1332.96,0.9339,1281.08,0.9365,Multiplicative
3359,42,41,2,error,error,error,error,error
3360,42,42,143,44.68,0.7669,54.82,0.714,Additive
3361,42,44,25,error,error,error,error,error
3362,42,45,0,error,error,error,error,error
3363,42,46,143,1024.31,0.8373,1275.65,0.7973,Additive
3364,42,47,0,error,error,error,error,error
3365,42,48,0,error,error,error,error,error
3366,42,49,38,error,error,error,error,error
3367,42,51,0,error,error,error,error,error
3368,42,52,143,16.74,0.3258,10.95,0.5588,Multiplicative
3369,42,54,0,error,error,error,error,error
3370,42,55,6,error,error,error,error,error
3371,42,56,67,error,error,error,error,error
3372,42,58,0,error,error,error,error,error
3373,42,59,143,69.04,-0.575,30.84,0.2965,Multiplicative
3374,42,60,143,119.67,0.5675,99.46,0.6405,Multiplicative
3375,42,67,143,error,error,error,error,error
3376,42,71,8,error,error,error,error,error
3377,42,72,28,error,error,error,error,error
3378,42,74,138,error,error,error,error,error
3379,42,77,0,error,error,error,error,error
3380,42,78,0,error,error,error,error,error
3381,42,79,143,1615.55,0.8764,2074.32,0.8414,Additive
3382,42,80,143,1328.02,0.9066,1085.03,0.9237,Multiplicative
3383,42,81,143,1806.78,0.8896,1171.6,0.9284,Multiplicative
3384,42,82,143,1226.64,0.8334,2639.25,0.6415,Additive
3385,42,83,143,868.46,0.7718,532.6,0.86,Multiplicative
3386,42,85,140,48.16,-0.1262,46.77,-0.0938,Multiplicative
3387,42,87,142,401.11,0.7015,1.5622565762116486e+16,-11624521004124.566,Additive
3388,42,90,143,6507.71,0.8794,5967.73,0.8894,Multiplicative
3389,42,91,143,4023.02,0.9072,8623.51,0.801,Additive
3390,42,92,143,7124.17,0.9157,8466.49,0.8998,Additive
3391,42,93,143,3223.23,0.9035,3334.5,0.9001,Additive
3392,42,94,143,2665.79,0.9301,2205.2,0.9422,Multiplicative
3393,42,95,143,9269.15,0.8546,10421.99,0.8366,Additive
3394,42,96,143,1026.16,0.9371,1059.5,0.9351,Additive
3395,42,97,143,1616.42,0.9101,1746.46,0.9029,Additive
3396,42,98,143,1132.43,0.8044,1221.89,0.7889,Additive
3397,42,99,0,error,error,error,error,error
3398,42,39,0,error,error,error,error,error
3399,42,50,0,error,error,error,error,error
3400,42,43,0,error,error,error,error,error
3401,42,65,0,error,error,error,error,error
3402,43,1,143,18048.36,-1.9081,9576.01,-0.543,Multiplicative
3403,43,2,143,3276.64,0.8364,3883.85,0.8061,Additive
3404,43,3,143,608.36,0.4636,1305.24,-0.151,Additive
3405,43,4,143,1429.5,0.9176,1583.3,0.9087,Additive
3406,43,5,86,error,error,error,error,error
3407,43,6,114,error,error,error,error,error
3408,43,7,143,266.51,0.4787,180.39,0.6471,Multiplicative
3409,43,8,143,1089.87,0.9156,589.49,0.9544,Multiplicative
3410,43,9,143,119.2,0.5337,298.88,-0.1691,Additive
3411,43,10,143,93.83,0.8027,94.28,0.8018,Additive
3412,43,11,143,error,error,error,error,error
3413,43,12,143,31.82,0.5706,28.32,0.6178,Multiplicative
3414,43,13,143,1105.24,0.9368,823.6,0.9529,Multiplicative
3415,43,14,143,error,error,error,error,error
3416,43,16,143,681.54,0.7407,591.37,0.775,Multiplicative
3417,43,17,143,136.9,0.6699,250.76,0.3953,Additive
3418,43,18,96,error,error,error,error,error
3419,43,19,0,error,error,error,error,error
3420,43,20,92,error,error,error,error,error
3421,43,21,143,160.33,0.8947,161.31,0.894,Additive
3422,43,22,34,error,error,error,error,error
3423,43,23,23,error,error,error,error,error
3424,43,24,2,error,error,error,error,error
3425,43,25,143,error,error,error,error,error
3426,43,26,15,error,error,error,error,error
3427,43,27,13,error,error,error,error,error
3428,43,28,118,error,error,error,error,error
3429,43,29,0,error,error,error,error,error
3430,43,30,0,error,error,error,error,error
3431,43,31,102,error,error,error,error,error
3432,43,32,58,error,error,error,error,error
3433,43,33,8,error,error,error,error,error
3434,43,34,0,error,error,error,error,error
3435,43,35,0,error,error,error,error,error
3436,43,36,0,error,error,error,error,error
3437,43,37,0,error,error,error,error,error
3438,43,38,143,9341.21,0.8467,16560.46,0.7282,Additive
3439,43,40,143,1901.41,0.8897,2598.48,0.8493,Additive
3440,43,41,0,error,error,error,error,error
3441,43,42,143,47.77,0.7328,40.6,0.7729,Multiplicative
3442,43,44,19,error,error,error,error,error
3443,43,45,0,error,error,error,error,error
3444,43,46,143,2425.85,0.618,2379.29,0.6253,Multiplicative
3445,43,47,0,error,error,error,error,error
3446,43,48,0,error,error,error,error,error
3447,43,49,20,error,error,error,error,error
3448,43,51,0,error,error,error,error,error
3449,43,52,142,21.47,-0.5515,17.25,-0.2463,Multiplicative
3450,43,54,0,error,error,error,error,error
3451,43,55,1,error,error,error,error,error
3452,43,56,100,error,error,error,error,error
3453,43,58,0,error,error,error,error,error
3454,43,59,104,error,error,error,error,error
3455,43,60,125,142.07,0.592,101.32,0.7091,Multiplicative
3456,43,67,143,640.79,0.5186,676.4,0.4919,Additive
3457,43,71,3,error,error,error,error,error
3458,43,72,139,error,error,error,error,error
3459,43,74,143,202.08,0.7513,299.07,0.6319,Additive
3460,43,77,0,error,error,error,error,error
3461,43,78,0,error,error,error,error,error
3462,43,79,143,12779.14,-0.0284,22057.02,-0.775,Additive
3463,43,80,143,error,error,error,error,error
3464,43,81,143,646.29,0.9666,692.67,0.9642,Additive
3465,43,82,143,796.78,0.9002,573.24,0.9282,Multiplicative
3466,43,83,143,904.9,0.801,705.81,0.8448,Multiplicative
3467,43,85,60,error,error,error,error,error
3468,43,87,125,89.06,0.3839,129.14,0.1067,Additive
3469,43,90,143,6524.35,0.893,5733.44,0.906,Multiplicative
3470,43,91,143,2933.09,0.914,2778.38,0.9185,Multiplicative
3471,43,92,143,6238.0,0.9223,7491.48,0.9067,Additive
3472,43,93,143,4773.85,0.8661,2817.39,0.921,Multiplicative
3473,43,94,143,6801.82,0.8657,6708.52,0.8675,Multiplicative
3474,43,95,143,7518.83,0.8967,6713.83,0.9077,Multiplicative
3475,43,96,143,1686.98,0.9344,1647.12,0.936,Multiplicative
3476,43,97,143,2680.51,0.8601,1337.99,0.9302,Multiplicative
3477,43,98,143,error,error,error,error,error
3478,43,99,4,error,error,error,error,error
3479,43,39,0,error,error,error,error,error
3480,43,50,0,error,error,error,error,error
3481,43,43,0,error,error,error,error,error
3482,43,65,0,error,error,error,error,error
3483,44,1,143,1900.56,0.7767,1774.81,0.7915,Multiplicative
3484,44,2,143,1328.66,0.8736,1415.71,0.8653,Additive
3485,44,3,143,369.67,0.4664,335.24,0.5161,Multiplicative
3486,44,4,143,463.35,0.9436,498.01,0.9394,Additive
3487,44,5,143,647.01,0.4327,516.78,0.5469,Multiplicative
3488,44,6,133,error,error,error,error,error
3489,44,7,143,263.71,0.4935,715.41,-0.3742,Additive
3490,44,8,143,439.28,0.9172,415.4,0.9217,Multiplicative
3491,44,9,143,error,error,error,error,error
3492,44,10,143,93.88,-0.1045,109.49,-0.2882,Additive
3493,44,11,143,153.74,0.6834,146.24,0.6989,Multiplicative
3494,44,12,143,66.5,0.3288,49.7,0.4984,Multiplicative
3495,44,13,143,744.72,0.9065,504.94,0.9366,Multiplicative
3496,44,14,143,269.11,0.6839,246.34,0.7106,Multiplicative
3497,44,16,143,213.97,0.7714,2463.28,-1.6316,Additive
3498,44,17,143,77.81,0.7365,87.05,0.7052,Additive
3499,44,18,91,error,error,error,error,error
3500,44,19,0,error,error,error,error,error
3501,44,20,70,error,error,error,error,error
3502,44,21,143,120.87,0.8652,102.53,0.8856,Multiplicative
3503,44,22,11,error,error,error,error,error
3504,44,23,97,error,error,error,error,error
3505,44,24,23,error,error,error,error,error
3506,44,25,143,29.25,0.2238,59.27,-0.5731,Additive
3507,44,26,32,error,error,error,error,error
3508,44,27,64,error,error,error,error,error
3509,44,28,143,64.26,0.0714,36.59,0.4713,Multiplicative
3510,44,29,0,error,error,error,error,error
3511,44,30,0,error,error,error,error,error
3512,44,31,81,error,error,error,error,error
3513,44,32,132,error,error,error,error,error
3514,44,33,21,error,error,error,error,error
3515,44,34,1,error,error,error,error,error
3516,44,35,0,error,error,error,error,error
3517,44,36,0,error,error,error,error,error
3518,44,37,0,error,error,error,error,error
3519,44,38,143,error,error,error,error,error
3520,44,40,143,1008.37,0.9383,1157.83,0.9292,Additive
3521,44,41,0,error,error,error,error,error
3522,44,42,135,28.01,0.2066,56.07,-0.5885,Additive
3523,44,44,10,error,error,error,error,error
3524,44,45,0,error,error,error,error,error
3525,44,46,143,986.32,0.829,1124.27,0.8051,Additive
3526,44,47,0,error,error,error,error,error
3527,44,48,0,error,error,error,error,error
3528,44,49,12,error,error,error,error,error
3529,44,51,0,error,error,error,error,error
3530,44,52,143,15.8,-0.1168,44.97,-2.1794,Additive
3531,44,54,0,error,error,error,error,error
3532,44,55,15,error,error,error,error,error
3533,44,56,110,error,error,error,error,error
3534,44,58,0,error,error,error,error,error
3535,44,59,125,44.62,-3.7847,48.24,-4.1735,Additive
3536,44,60,143,95.59,0.7355,151.06,0.5821,Additive
3537,44,67,143,error,error,error,error,error
3538,44,71,3,error,error,error,error,error
3539,44,72,143,error,error,error,error,error
3540,44,74,143,error,error,error,error,error
3541,44,77,0,error,error,error,error,error
3542,44,78,0,error,error,error,error,error
3543,44,79,143,495.85,0.8999,514.21,0.8961,Additive
3544,44,80,143,545.7,0.9033,361.25,0.936,Multiplicative
3545,44,81,143,error,error,error,error,error
3546,44,82,143,584.21,0.8682,2523.28,0.4306,Additive
3547,44,83,143,177.87,0.7971,156.92,0.821,Multiplicative
3548,44,85,138,82.86,0.3531,104280.87,-813.2001,Additive
3549,44,87,143,143.03,0.5967,355.28,-0.0018,Additive
3550,44,90,143,1599.16,0.9528,1333.71,0.9606,Multiplicative
3551,44,91,143,1052.42,0.9465,1026.39,0.9478,Multiplicative
3552,44,92,143,2273.6,0.9484,2424.95,0.945,Additive
3553,44,93,143,849.93,0.9342,735.56,0.943,Multiplicative
3554,44,94,143,2377.6,0.9121,3089.71,0.8858,Additive
3555,44,95,143,1827.02,0.9486,2024.34,0.9431,Additive
3556,44,96,143,410.41,0.864,396.05,0.8688,Multiplicative
3557,44,97,143,388.14,0.9471,408.6,0.9443,Additive
3558,44,98,143,345.6,0.8995,404.15,0.8825,Additive
3559,44,99,2,error,error,error,error,error
3560,44,39,0,error,error,error,error,error
3561,44,50,0,error,error,error,error,error
3562,44,43,0,error,error,error,error,error
3563,44,65,0,error,error,error,error,error
3564,45,1,143,13616.52,0.1427,7917.15,0.5015,Multiplicative
3565,45,2,143,3433.72,0.9047,4964.46,0.8623,Additive
3566,45,3,143,2502.81,0.7708,2697.72,0.7529,Additive
3567,45,4,143,2353.04,0.9036,1835.38,0.9248,Multiplicative
3568,45,5,143,8802.01,0.2267,4795.16,0.5787,Multiplicative
3569,45,6,143,963.05,0.5982,1625.26,0.3219,Additive
3570,45,7,143,5299.29,0.7289,4655.19,0.7618,Multiplicative
3571,45,8,143,1645.01,0.9526,1851.21,0.9467,Additive
3572,45,9,143,4613.44,0.7352,9002.75,0.4832,Additive
3573,45,10,143,1541.98,0.8899,1818.94,0.8702,Additive
3574,45,11,143,7051.83,0.5285,7804.89,0.4781,Additive
3575,45,12,143,error,error,error,error,error
3576,45,13,143,1533.51,0.9436,2235.54,0.9178,Additive
3577,45,14,143,2583.23,0.759,1649.98,0.8461,Multiplicative
3578,45,16,143,5678.0,0.7402,964769.57,-43.1438,Additive
3579,45,17,143,1197.55,0.8767,1579.36,0.8373,Additive
3580,45,18,123,error,error,error,error,error
3581,45,19,143,421.32,0.6822,374.4,0.7176,Multiplicative
3582,45,20,143,error,error,error,error,error
3583,45,21,143,486.3,0.8736,532.63,0.8616,Additive
3584,45,22,143,1631.56,0.7696,1176.16,0.8339,Multiplicative
3585,45,23,143,6167.04,0.7152,3167.1,0.8538,Multiplicative
3586,45,24,143,1539.56,0.7143,1599.84,0.7031,Additive
3587,45,25,143,4629.82,0.4332,2561.27,0.6864,Multiplicative
3588,45,26,143,1717.37,0.7396,3746.28,0.432,Additive
3589,45,27,143,215.26,0.7803,350.39,0.6424,Additive
3590,45,28,143,118.05,0.7806,154.89,0.7121,Additive
3591,45,29,143,1076.87,0.745,1314.09,0.6888,Additive
3592,45,30,143,516.57,0.8308,796.97,0.7389,Additive
3593,45,31,143,890.2,0.6412,627.66,0.747,Multiplicative
3594,45,32,143,954.24,0.7608,1573.83,0.6055,Additive
3595,45,33,143,1006.96,0.8056,1068.46,0.7938,Additive
3596,45,34,143,3832.43,0.7607,3251.73,0.797,Multiplicative
3597,45,35,143,1392.39,0.4683,1582.33,0.3957,Additive
3598,45,36,143,712.79,0.5892,1136.23,0.3452,Additive
3599,45,37,0,error,error,error,error,error
3600,45,38,143,6548.41,0.8822,6483.17,0.8834,Multiplicative
3601,45,40,143,7393.52,0.8087,8720.99,0.7743,Additive
3602,45,41,143,2204.38,0.0714,1476.42,0.3781,Multiplicative
3603,45,42,143,611.63,0.8733,1146.21,0.7626,Additive
3604,45,44,143,509.94,0.8007,544.89,0.787,Additive
3605,45,45,25,error,error,error,error,error
3606,45,46,143,1705.66,0.8771,1984.79,0.857,Additive
3607,45,47,12,error,error,error,error,error
3608,45,48,0,error,error,error,error,error
3609,45,49,65,error,error,error,error,error
3610,45,51,22,error,error,error,error,error
3611,45,52,143,1560.76,-0.2286,319.42,0.7485,Multiplicative
3612,45,54,111,error,error,error,error,error
3613,45,55,143,error,error,error,error,error
3614,45,56,143,2598.95,0.4494,4492.5,0.0483,Additive
3615,45,58,139,1771.7,-0.1801,1589.27,-0.0586,Multiplicative
3616,45,59,143,185.13,-0.1208,2335.9,-13.1418,Additive
3617,45,60,143,78.86,0.5952,95.95,0.5075,Additive
3618,45,67,143,2261.77,0.6405,2367.86,0.6236,Additive
3619,45,71,143,1155.58,0.672,1480.95,0.5796,Additive
3620,45,72,143,5749.03,0.7992,10266.51,0.6414,Additive
3621,45,74,143,error,error,error,error,error
3622,45,77,8,error,error,error,error,error
3623,45,78,8,error,error,error,error,error
3624,45,79,143,1162.9,0.922,1067.21,0.9285,Multiplicative
